title,sub-title,author,date,url,section,text
Esportes vivem paralisia sem planos detalhados e nomeações travadas,"Rebaixada de ministério a secretaria, política esportiva de Bolsonaro espelha modelo do regime ditatorial, com militares na linha de frente, engessada pela falta de autonomia",Breiller Pires,2019-03-30T14:35:18-03:00,https://brasil.elpais.com/brasil/2019/03/30/deportes/1553901938_175156.html,deportes,Assim como seis de
O que aconteceria se os museus europeus tivessem que devolver a arte colonial espoliada?,"Holanda e França decidem devolver obras de arte aos seus lugares de origem, mas a questão se estende a países de quase todo o continente",Héctor Llanos Martínez,2019-03-25T14:18:43-03:00,https://brasil.elpais.com/brasil/2019/03/14/cultura/1552575802_167574.html,cultura,Passear pelo
"Gal Costa: “É um disco alegre para tempos sombrios, no Brasil e no mundo”","Aos 73 anos, cantora grava DVD em São Paulo, sai em turnê e conversa sobre como se mantém imune, como artista, à passagem do tempo",Joana Oliveira,2019-03-25T20:09:47-03:00,https://brasil.elpais.com/brasil/2019/03/22/cultura/1553273978_502097.html,cultura,"Com um longo vermelho, a vasta cabeleira negra que, junto com sua voz —uma das maiores de todos os tempos da música brasileira—, caracterizam-na,"
‘O Poderoso Chefão’ e a construção do mito do mafioso,Romance de Mario Puzo que consagrou a figura do ‘cappo’ por excelência completa meio século de publicação,Iñigo Domínguez,2019-03-25T20:16:33-03:00,https://brasil.elpais.com/brasil/2019/03/25/cultura/1553527664_046647.html,cultura,Neste mês completam-se 50 anos da publicação de
"A dolorosa vida e a enigmática morte do verdadeiro Dumbo, o elefante triste",Tim Burton estreia nesta quinta-feira nova versão sobre a primeira estrela do mundo animal moderno.,Rubén Romero Santos,2019-03-28T19:25:13-03:00,https://brasil.elpais.com/brasil/2019/03/27/cultura/1553683661_716377.html,cultura,"Alcoólatra, loucamente apaixonado por seu empresário e morto em circunstâncias estranhas. Com esses dados, poderíamos estar falando de qualquer estrela do rock, mas não: é a vida de Jumbo, o elefante mais famoso da história, que inspirou o clássico infantil da"
"Agnès Varda, diretora mítica da Nouvelle Vague, morre aos 90 anos","Realizadora de ‘Cléo das 5 às 7’, ‘As Duas Faces da Felicidade’ e ‘Visages, Villages’ acabava de apresentar seu último trabalho, ‘Varda by Agnès’",El País,2019-03-29T10:16:14-03:00,https://brasil.elpais.com/brasil/2019/03/29/cultura/1553856699_702910.html,cultura,A diretora
"‘Dumbo’, a animação em carne e osso","O esforço de imaginação dos produtores, especificamente da Disney, para continuar alimentando seus cofres alquebrados encontrou faz tempo uma ideia rentável",Carlos Boyero,2019-03-29T14:45:11-03:00,https://brasil.elpais.com/brasil/2019/03/28/cultura/1553781394_105864.html,cultura,Imagino que os executivos e estrategistas de
O pornô lésbico faz história na salas comerciais de cinemas do Brasil,"Longa argentino ‘As Filhas do Fogo’ torna-se o primeiro do gênero a ser exibido em mais de 20 salas comerciais no Brasil, retratando o prazer de mulheres fora do padrão da indústria",Joana Oliveira,2019-03-29T19:46:18-03:00,https://brasil.elpais.com/brasil/2019/03/27/cultura/1553725078_559597.html,cultura,"No altar de uma igreja no meio do campo, três corpos misturam-se em uma coreografia lenta, mas potente, que, às vezes, remete a um parto. Os jogos de luzes e sombras acentuam as curvas de coxas, barrigas e seios. A composição, registrada em plano aberto, lembra um quadro de"
João Gilberto ganha ação milionária por seus direitos autorais,"Tribunal do Rio dá razão ao cantor pelos royalties de seus três primeiros discos, nos anos sessenta.",Naiara Galarraga Gortázar,2019-03-29T19:59:28-03:00,https://brasil.elpais.com/brasil/2019/03/29/cultura/1553884841_167230.html,cultura,"Décadas depois de criar a Bossa Nova, o cantor"
‘Tears in Heaven’: a tragédia que inspirou uma das canções mais comoventes da história,"Março é uma época amarga para Eric Clapton. No final desse mês, em 1991, o músico perdeu seu filho de quatro anos num acidente no quarto de um hotel. Pouco tempo depois, dedicou-lhe uma dolorosa melodia. Esta é a história.",Sara Navas,2019-03-30T14:24:02-03:00,https://brasil.elpais.com/brasil/2019/03/26/cultura/1553619196_547382.html,cultura,"Quase uma década após a tragédia, Lory del Santo ainda não havia escutado"
Rolling Stones suspendem turnê pelos EUA e Canadá porque Mick Jagger está doente,"""Odeio decepcionar desta maneira"", explica o cantor sem especificar sua doença",EFE,2019-03-30T12:19:07-03:00,https://brasil.elpais.com/brasil/2019/03/30/cultura/1553955594_795670.html,cultura,Os
"Reforma europeia garante direitos de autor na Internet, mas levanta receios sobre liberdade",Parlamento continental aprova regra destinada a proteger criadores contra gigantes como Google.,Tommaso Koch,2019-03-26T21:01:49-03:00,https://brasil.elpais.com/brasil/2019/03/26/cultura/1553596416_484654.html,cultura,A reforma dos direitos autorais na
"Todos os filmes de Tim Burton, do pior ao melhor","Aproveitamos a recente estreia de 'Dumbo' para pedir esse ranking a Rubén Romero, crítico de cinema, professor de Comunicação Audiovisual da Universidade Carlos III e especialista no cinema do diretor que gosta de jovens estranhos",Rubén Romero Santos,2019-03-31T17:15:15-03:00,https://brasil.elpais.com/brasil/2019/03/28/cultura/1553773473_512189.html,cultura,No prólogo de
Nova temporada de ‘La Casa de Papel’ já tem data de estreia,Netflix divulga as primeiras imagens da terceira temporada da série espanhola,El País,2019-04-01T14:40:37-03:00,https://brasil.elpais.com/brasil/2019/04/01/cultura/1554127401_450967.html,cultura,"""As férias acabam em julho"". Assim a"
"Morre Rafael Sánchez Ferlosio, mestre singular das letras espanholas, aos 91 anos",O autor de 'El Jarama' e 'Alfanhuí' e de uma ampla e original obra ensaística ganhou o Prêmio Cervantes em 2004,José Andrés Rojo,2019-04-01T12:23:38-03:00,https://brasil.elpais.com/brasil/2019/04/01/cultura/1554109097_331968.html,cultura,"morreu em Madri aos 91 anos. Pouco disposto a falar de si mesmo e de sua obra, intitulou"
O mistério dos 158 corpos de africanos escravizados jogados num lixão em Portugal,"Ossadas de homens, mulheres e crianças demonstram as circunstâncias desumanas das primeiras explorações portuguesas pela costa oeste do continente",Vicente G. Olaya,2019-04-02T12:05:34-03:00,https://brasil.elpais.com/brasil/2019/03/29/cultura/1553848854_810812.html,cultura,"A Europa reabriu em 2009 as bocarras dos infernos quando a Prefeitura de Lagos – hoje uma plácida, ensolarada, turística e bela cidade do Algarve português – decidiu construir um estacionamento subterrâneo alguns metros além de suas muralhas medievais, em uma área urbana conhecida como Vale da Gafaria. As escavadoras iniciaram seu trabalho e começaram a brotar dezenas de ossos de seres humanos. Maria Teresa Santos Ferreira, professora de Antropologia da Universidade de Coimbra, foi ao local com sua equipe. Hoje, dez anos depois, os resultados de sua pesquisa foram publicados no"
"Tudo funciona bem em Mick Jagger, menos o coração","O cantor, de 75 anos, se cuida mais que nunca. Pratica esporte, medita e não bebe, mas isso não evitou que tenha de ser operado por um problema cardíaco",Xavi Sancho,2019-04-03T12:33:10-03:00,https://brasil.elpais.com/brasil/2019/04/02/cultura/1554221535_416406.html,cultura,"Tem oito filhos, o último chegou há apenas 27 meses. Sua companheira, Melanie Hamrick, acaba de soprar 31 velas, ou seja, é 44 anos mais nova do que ele. Treina três horas por dia, cinco ou seis dias por semana, sob o comando de um fisioterapeuta norueguês chamado Torje Eike, que já trabalhou com atletas olímpicos. Percorre de 9 a 10 quilômetros durante as mais de duas horas que os shows de sua banda,"
Bolsonaro (des)governa o Brasil pelo Twitter,"Ao tomar decisões pelo volume dos gritos nas redes sociais, o presidente corrompe a democracia",Eliane Brum,2019-03-07T00:16:22-03:00,https://brasil.elpais.com/brasil/2019/03/06/opinion/1551904505_351681.html,opinion,"Em apenas dois meses de Governo, o Brasil se tornou o laboratório do novo autoritarismo."
"Bolsonaro troca embaixada por escritório em Jerusalém, mas não evita retaliação palestina","Autoridade Palestina convoca embaixador no Brasil para consultas. Em visita ao Muro das Lamentações, presidente diz que palestinos têm o “direito de reclamar""",Juan Carlos Sanz,2019-04-01T12:26:32-03:00,https://brasil.elpais.com/brasil/2019/03/31/politica/1554060705_325198.html,politica,A devoção dos cristãos evangélicos em seu apoio incondicional ao
Não há ‘backlash’ provocado pelo feminismo,Não há um jogo de causa-consequência na resposta dos conservadores aos avanços pontuais das mulheres,Debora Diniz,2019-03-09T12:34:10-03:00,https://brasil.elpais.com/brasil/2019/03/07/opinion/1551994753_797742.html,opinion,"Lucía é uma menina de 11 anos. Seria uma criança anônima da cidade de Tucumán, no norte da"
“Não me arrependo de nada”,"Procurador do caso Herzog que acobertou torturadores e pediu pena de morte para militantes, Durval Ayrton Moura de Araújo, de 99 anos, conversa com o EL PAÍS",Gil Alessi,2019-03-28T21:52:14-03:00,https://brasil.elpais.com/brasil/2019/03/28/politica/1553789942_315053.html,politica,"O procurador da Justiça Militar aposentado Durval Ayrton Moura de Araújo, de 99 anos, se considera um homem de fé. A imponente capela localizada logo na entrada de sua casa, com"
"Bolsonaro X Maia, a trama se adensa enquanto o dólar tem forte alta",Investidores expressaram cautela em meio a mais um dia de trocas de farpas.,El País,2019-03-27T22:51:18-03:00,https://brasil.elpais.com/brasil/2019/03/27/politica/1553726237_400761.html,politica,
Querer matar o Carnaval é um atentado à alma do Brasil,"Diante do que já foram os carnavais medievais na Igreja, os de hoje poderiam ser considerados até excessivamente castos",Juan Arias,2019-03-07T21:12:05-03:00,https://brasil.elpais.com/brasil/2019/03/08/opinion/1552000058_343534.html,opinion,"O presidente brasileiro, o capitão aposentado"
Atos por memória das vítimas da ditadura se multiplicam em revés a revisionismo de Bolsonaro,"Marcha em São Paulo reuniu milhares de pessoas neste domingo, enquanto dez capitais se mobilizaram com ações simbólicas pelos mortos no regime. Whatsapp do Planalto divulga vídeo com defesa do golpe",Carla Jiménez,2019-04-01T00:21:05-03:00,https://brasil.elpais.com/brasil/2019/04/01/politica/1554080218_534308.html,politica,"“Isto aqui é uma psicanálise coletiva”, diz Adriano Diogo, de 70 anos, sentado num banco em frente à entrada da 36º Distrito Policial da Vila Mariana, zona sul de São Paulo. Quando Diogo tinha 23 anos, ele ficou preso nesse mesmo endereço, nos prédios do"
Câmara do Rio abre processo de impeachment contra Crivella,Prefeito é denunciado por crime de responsabilidade por supostas irregularidades na renovação de contratos urbanos em 2018,Felipe Betim,2019-04-02T19:28:19-03:00,https://brasil.elpais.com/brasil/2019/04/02/politica/1554238276_248892.html,politica,A Câmara dos Vereadores do
"Instruído por ministros, Bolsonaro dá sinal verde para fusão Embraer-Boeing","Há menos de uma semana, presidente fez ressalvas sobre o acordo que já tinha elogiado na campanha",Heloísa Mendonça,2019-01-11T11:54:49-02:00,https://brasil.elpais.com/brasil/2019/01/11/economia/1547161818_874405.html,economia,Foram necessários apenas poucos dias e uma reunião para que o presidente
"Taurus, ascensão de uma fabricante de armas com Bolsonaro","Chegada do ultradireitista ao poder faz disparar as ações, mas cifras não ofuscam crise profunda da empresa",Thiago Ferrer Morini,2019-01-15T18:32:43-02:00,https://brasil.elpais.com/brasil/2019/01/09/economia/1547038307_822194.html,economia,"Durante sua triunfante campanha presidencial,"
A depressão pós-parto das reprodutoras,A descoberta de um remédio que acaba com a dor psíquica de centenas de milhares de mulheres provoca o mesmo impacto social que um novo tipo de batata causaria,Leila Guerriero,2019-04-03T16:27:46-03:00,https://brasil.elpais.com/brasil/2019/04/02/opinion/1554217983_044519.html,opinion,A
"PIB de 1,1% em 2018 e resultado pífio no final do ano desafiam Governo Bolsonaro","Investimento das empresas caiu 2,5% no último trimestre apesar do otimismo do setor privado com a economia naquele período",Heloísa Mendonça,2019-03-02T20:16:07-03:00,https://brasil.elpais.com/brasil/2019/02/28/economia/1551354385_508188.html,economia,A
Ambição presidencial de Joe Biden ameaçada por duas acusações de conduta sexual imprópria,"Assessores do vice-presidente de Obama, candidato óbvio para lutar contra Trump em 2020, afirmam que esses episódios não alteram decisão de aspirar à Casa Branca",Amanda Mars,2019-04-02T14:57:12-03:00,https://brasil.elpais.com/brasil/2019/04/01/internacional/1554139894_782646.html,internacional,A ausência de um nome é cada vez mais estrondosa na longa lista de aspirantes democratas para derrotar
